"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station","pollution_ration","pollution_ratio","test_variable"
12233,2014,7,23,16,26,26,2,71,700,105,28.4,995.8,24.2,0,"WSW",0,"Aotizhongxin",1,1,NA
12234,2014,7,23,17,26,26,4,64,400,138,28.5,996,24.5,0,"SSW",0,"Aotizhongxin",1,1,NA
12235,2014,7,23,18,25,25,3,62,400,122,27.3,996.2,23.1,0,"S",0,"Aotizhongxin",1,1,NA
12236,2014,7,23,19,30,30,3,92,700,78,26.1,996.6,22.8,0,"W",1.3,"Aotizhongxin",1,1,NA
12237,2014,7,23,20,48,48,2,139,900,40,25.6,997.4,22.7,0,"WSW",0,"Aotizhongxin",1,1,NA
12238,2014,7,23,21,59,59,2,117,800,27,24.9,997.3,22.8,0,"WSW",0,"Aotizhongxin",1,1,NA
12239,2014,7,23,22,45,45,2,113,800,6,24.6,997.5,23.2,0,"WSW",0.9,"Aotizhongxin",1,1,NA
12240,2014,7,23,23,49,49,2,114,900,2,24,997.8,22.1,0,"WSW",0.7,"Aotizhongxin",1,1,NA
12241,2014,7,24,0,57,57,2,97,700,5,23.9,997.6,22.5,0,"SW",0,"Aotizhongxin",1,1,NA
12242,2014,7,24,1,58,58,2,104,800,2,23.8,997.3,22.8,0,"W",0,"Aotizhongxin",1,1,NA
12243,2014,7,24,2,57,57,3,95,700,2,23.4,997.4,22.6,0,"W",0,"Aotizhongxin",1,1,NA
12244,2014,7,24,3,55,55,3,80,600,2,23.2,997.6,22.5,0,"NE",0,"Aotizhongxin",1,1,NA
12245,2014,7,24,4,68,68,6,100,1400,2,23.6,998,22.8,0,"NNE",0.4,"Aotizhongxin",1,1,NA
12246,2014,7,24,5,83,83,7,123,1700,2,23.6,998.5,22.9,0,"NE",0,"Aotizhongxin",1,1,NA
12247,2014,7,24,6,81,81,4,119,1000,2,23.8,999.4,23.3,0,"NNW",0.1,"Aotizhongxin",1,1,NA
12248,2014,7,24,7,83,83,5,113,900,2,24.3,999.8,24,0.1,"NW",0.6,"Aotizhongxin",1,1,NA
12249,2014,7,24,8,85,85,5,113,1000,2,25.5,999.9,23.2,0.1,"NNE",1.6,"Aotizhongxin",1,1,NA
12250,2014,7,24,9,104,104,2,114,1000,2,25.9,1000.6,23.4,0,"NE",0.6,"Aotizhongxin",1,1,NA
12251,2014,7,24,10,106,106,4,114,1200,10,27.2,1001,23.4,0,"ENE",0.4,"Aotizhongxin",1,1,NA
12252,2014,7,24,11,94,94,2,114,1300,17,27.4,1001.2,22.6,0,"ENE",0.6,"Aotizhongxin",1,1,NA
12253,2014,7,24,12,101,101,3,110,1300,29,27.8,1000.7,24,0,"SSE",0.4,"Aotizhongxin",1,1,NA
12254,2014,7,24,13,84,84,2,75,1200,63,27.9,1000.4,22.6,0,"NE",0.9,"Aotizhongxin",1,1,NA
12255,2014,7,24,14,65,65,4,50,1200,91,28.5,999.9,22.3,0,"ESE",0.7,"Aotizhongxin",1,1,NA
12256,2014,7,24,15,70,70,4,42,1000,115,28.9,999.5,21.9,0,"ESE",1.1,"Aotizhongxin",1,1,NA
12257,2014,7,24,16,75,75,3,44,700,120,30.3,998.8,21.9,0,"ESE",1,"Aotizhongxin",1,1,NA
12258,2014,7,24,17,66,66,4,51,600,113,30.1,998.8,21.7,0,"S",0.7,"Aotizhongxin",1,1,NA
12259,2014,7,24,18,74,74,5,65,700,122,28.3,999.6,19.5,0,"SSE",1.5,"Aotizhongxin",1,1,NA
12260,2014,7,24,19,49,49,5,49,500,124,27.1,1000.7,20.2,0,"WSW",1.4,"Aotizhongxin",1,1,NA
12261,2014,7,24,20,39,39,4,54,500,99,26,1001.6,18.2,0,"WSW",1.7,"Aotizhongxin",1,1,NA
12262,2014,7,24,21,38,38,5,55,600,81,25.4,1001.8,19.3,0,"W",1.1,"Aotizhongxin",1,1,NA
12263,2014,7,24,22,55,55,8,68,1200,60,22.8,1001.7,20.1,0,"SSE",0,"Aotizhongxin",1,1,NA
12264,2014,7,24,23,70,70,5,81,1300,33,21.7,1001.2,20.5,0,"WNW",0,"Aotizhongxin",1,1,NA
12265,2014,7,25,0,105,105,2,85,2100,18,21,1000.9,20.5,0,"N",0,"Aotizhongxin",1,1,NA
12266,2014,7,25,1,101,101,2,83,1800,12,21.3,1000.9,20.5,0,"ENE",1.1,"Aotizhongxin",1,1,NA
12267,2014,7,25,2,94,94,2,110,2100,2,21.4,1000.7,20.2,0,"ENE",1,"Aotizhongxin",1,1,NA
12268,2014,7,25,3,110,110,4,109,2100,2,20.8,1000.6,20.1,0,"NNE",0,"Aotizhongxin",1,1,NA
12269,2014,7,25,4,116,116,2,97,2000,2,20.2,1000.8,20,0,"NE",0,"Aotizhongxin",1,1,NA
12270,2014,7,25,5,101,101,2,90,1500,2,20.3,1001,20.3,0,"NE",0,"Aotizhongxin",1,1,NA
12271,2014,7,25,6,95,95,2,80,1300,2,21.6,1001.3,20.4,0,"ENE",1.3,"Aotizhongxin",1,1,NA
12272,2014,7,25,7,93,93,2,67,1500,7,24.1,1001,20.4,0,"NNE",1.3,"Aotizhongxin",1,1,NA
12273,2014,7,25,8,100,100,3,56,1400,30,26.7,1000.9,20.5,0,"ENE",1.3,"Aotizhongxin",1,1,NA
12274,2014,7,25,9,94,94,5,46,1200,75,28.9,1000.5,19.2,0,"E",1.4,"Aotizhongxin",1,1,NA
12275,2014,7,25,10,82,82,6,38,1000,123,30.8,1000,17.8,0,"NW",0.7,"Aotizhongxin",1,1,NA
12276,2014,7,25,11,69,69,9,37,1100,155,32.2,999.4,18.4,0,"ESE",1.3,"Aotizhongxin",1,1,NA
12277,2014,7,25,12,49,49,8,25,800,171,33.1,999,18.5,0,"SSE",1.6,"Aotizhongxin",1,1,NA
12278,2014,7,25,13,32,32,7,20,500,173,34.1,998.7,17.8,0,"WSW",1.5,"Aotizhongxin",1,1,NA
12279,2014,7,25,14,31,31,7,16,500,178,34.3,998.5,18.8,0,"SSW",1.2,"Aotizhongxin",1,1,NA
12280,2014,7,25,15,38,38,8,21,600,201,34.1,998.1,16.5,0,"ESE",0.6,"Aotizhongxin",1,1,NA
12281,2014,7,25,16,40,40,8,24,600,186,33.5,997.8,17.2,0,"WSW",2.4,"Aotizhongxin",1,1,NA
12282,2014,7,25,17,44,44,8,33,800,191,32,998,18.6,0,"SW",1.9,"Aotizhongxin",1,1,NA
12283,2014,7,25,18,55,55,7,35,800,192,30.6,998.6,17.7,0,"SW",1.8,"Aotizhongxin",1,1,NA
12284,2014,7,25,19,50,50,7,36,900,177,29.5,999.3,15.6,0,"WSW",2.2,"Aotizhongxin",1,1,NA
12285,2014,7,25,20,60,60,9,38,900,169,28.9,1000.1,15.8,0,"SW",2.7,"Aotizhongxin",1,1,NA
12286,2014,7,25,21,65,65,9,40,1100,155,28.6,1000.4,16.2,0,"SW",2.3,"Aotizhongxin",1,1,NA
12287,2014,7,25,22,74,74,8,52,1200,139,28.1,1000.6,17.3,0,"WSW",1.9,"Aotizhongxin",1,1,NA
12288,2014,7,25,23,76,76,9,47,1100,141,27.3,1000.6,18.3,0,"SW",1.7,"Aotizhongxin",1,1,NA
12289,2014,7,26,0,83,83,9,63,1100,107,26.1,1000.7,19.5,0,"SW",0,"Aotizhongxin",1,1,NA
12290,2014,7,26,1,93,93,8,55,1100,111,24,1000.8,20.7,0,"SSW",0,"Aotizhongxin",1,1,NA
12291,2014,7,26,2,101,101,6,35,1100,116,23.9,1001,21.2,0,"W",1.5,"Aotizhongxin",1,1,NA
12292,2014,7,26,3,113,113,4,31,1000,100,23.2,1001.4,21.6,0,"W",0,"Aotizhongxin",1,1,NA
12293,2014,7,26,4,127,127,5,41,1100,62,22.3,1002,21.6,0,"WSW",0,"Aotizhongxin",1,1,NA
12294,2014,7,26,5,136,136,3,52,1200,48,21.9,1002.6,20.2,0,"NNE",0.7,"Aotizhongxin",1,1,NA
12295,2014,7,26,6,146,146,2,45,1300,58,23.4,1003.2,20.1,0,"NNE",0.7,"Aotizhongxin",1,1,NA
12296,2014,7,26,7,113,113,2,90,1200,9,25.6,1003.5,20.2,0,"ENE",0.8,"Aotizhongxin",1,1,NA
12297,2014,7,26,8,116,116,2,97,1200,19,27.8,1003.7,19.8,0,"ENE",1.3,"Aotizhongxin",1,1,NA
12298,2014,7,26,9,121,121,4,93,1200,44,29.8,1003.7,20.6,0,"N",0.8,"Aotizhongxin",1,1,NA
12299,2014,7,26,10,129,129,3,90,1300,80,31,1003.4,20.9,0,"NW",1.1,"Aotizhongxin",1,1,NA
12300,2014,7,26,11,138,138,3,89,1300,129,32.1,1003,22.2,0,"W",2.5,"Aotizhongxin",1,1,NA
12301,2014,7,26,12,145,145,5,63,1300,204,33.5,1002.5,22,0,"WNW",1.6,"Aotizhongxin",1,1,NA
12302,2014,7,26,13,128,128,5,38,1100,270,34,1002,19.3,0,"WSW",2.7,"Aotizhongxin",1,1,NA
12303,2014,7,26,14,85,85,8,23,800,234,34.7,1001.5,17.9,0,"WSW",3.2,"Aotizhongxin",1,1,NA
12304,2014,7,26,15,78,78,12,25,800,238,34.7,1001.1,18.3,0,"WSW",2.9,"Aotizhongxin",1,1,NA
12305,2014,7,26,16,74,74,12,26,800,240,34.1,1000.8,18.6,0,"SW",3.4,"Aotizhongxin",1,1,NA
12306,2014,7,26,17,85,85,21,31,1000,244,32.9,1000.9,18.3,0,"SW",2.9,"Aotizhongxin",1,1,NA
12307,2014,7,26,18,92,92,20,36,1000,239,31.8,1001.6,18.4,0,"SW",2.3,"Aotizhongxin",1,1,NA
12308,2014,7,26,19,79,79,14,33,800,210,31,1002,18,0,"SW",2.6,"Aotizhongxin",1,1,NA
12309,2014,7,26,20,68,68,11,33,700,181,30.2,1002.8,18.6,0,"WSW",3.5,"Aotizhongxin",1,1,NA
12310,2014,7,26,21,65,65,8,30,600,166,29.4,1003.1,18.5,0,"SW",2.5,"Aotizhongxin",1,1,NA
12311,2014,7,26,22,67,67,7,30,500,155,28.5,1003.3,18.6,0,"SW",1.9,"Aotizhongxin",1,1,NA
12312,2014,7,26,23,69,69,10,31,500,135,27.7,1003.6,18.1,0,"WSW",2.1,"Aotizhongxin",1,1,NA
12313,2014,7,27,0,73,73,9,37,500,117,27.1,1003.9,18.1,0,"WSW",1.3,"Aotizhongxin",1,1,NA
12314,2014,7,27,1,73,73,10,38,500,110,26.1,1003.9,18.2,0,"WSW",1.4,"Aotizhongxin",1,1,NA
12315,2014,7,27,2,84,84,12,48,500,92,24.9,1004,18.6,0,"W",1.2,"Aotizhongxin",1,1,NA
12316,2014,7,27,3,93,93,16,45,500,97,23.8,1004.1,19.7,0,"WSW",0.6,"Aotizhongxin",1,1,NA
12317,2014,7,27,4,99,99,15,41,600,91,22.5,1004.3,19.7,0,"WSW",0,"Aotizhongxin",1,1,NA
12318,2014,7,27,5,108,108,12,41,600,83,22.1,1004.4,20.2,0,"WSW",0,"Aotizhongxin",1,1,NA
12319,2014,7,27,6,113,113,8,49,600,63,24.1,1004.7,20.2,0,"NNE",0.5,"Aotizhongxin",1,1,NA
12320,2014,7,27,7,114,114,6,63,700,48,26,1004.8,19.9,0,"N",1.6,"Aotizhongxin",1,1,NA
12321,2014,7,27,8,117,117,8,72,800,41,28,1004.7,20.6,0,"E",1,"Aotizhongxin",1,1,NA
12322,2014,7,27,9,118,118,8,81,800,45,29.7,1004.4,20,0,"NNW",1.1,"Aotizhongxin",1,1,NA
12323,2014,7,27,10,128,128,8,88,900,64,31.2,1003.6,20.8,0,"WNW",0.6,"Aotizhongxin",1,1,NA
12324,2014,7,27,11,133,133,9,71,900,130,32.7,1002.9,20.9,0,"SW",2.2,"Aotizhongxin",1,1,NA
12325,2014,7,27,12,147,147,20,47,1300,219,33.8,1001.9,19.8,0,"SW",3,"Aotizhongxin",1,1,NA
12326,2014,7,27,13,155,155,33,29,1500,255,34.5,1001,19.3,0,"SW",2.7,"Aotizhongxin",1,1,NA
12327,2014,7,27,14,126,126,35,24,1100,249,34.3,1000.2,20.7,0,"WSW",2.6,"Aotizhongxin",1,1,NA
12328,2014,7,27,15,107,107,31,23,1000,239,34.1,999.4,20.8,0,"SW",3.6,"Aotizhongxin",1,1,NA
12329,2014,7,27,16,101,101,21,25,800,232,33.6,998.8,21.1,0,"SW",3.1,"Aotizhongxin",1,1,NA
12330,2014,7,27,17,106,106,18,28,900,229,32.8,998.4,21,0,"WSW",2.5,"Aotizhongxin",1,1,NA
12331,2014,7,27,18,110,110,14,31,700,225,31.6,998.7,20.5,0,"SW",1.9,"Aotizhongxin",1,1,NA
12332,2014,7,27,19,118,118,9,32,700,219,30.7,998.9,20.6,0,"SW",2.4,"Aotizhongxin",1,1,NA
12333,2014,7,27,20,115,115,7,34,700,205,30,999.3,20.3,0,"SW",2,"Aotizhongxin",1,1,NA
12334,2014,7,27,21,103,103,7,26,700,191,29.5,999.4,20.4,0,"SW",2.2,"Aotizhongxin",1,1,NA
12335,2014,7,27,22,96,96,6,30,600,166,28.7,999.2,20.7,0,"WSW",2.3,"Aotizhongxin",1,1,NA
12336,2014,7,27,23,101,101,5,33,700,159,27.9,999.2,20.7,0,"WSW",2.6,"Aotizhongxin",1,1,NA
12337,2014,7,28,0,106,106,6,32,600,147,27,999.2,21.1,0,"WSW",2.1,"Aotizhongxin",1,1,NA
12338,2014,7,28,1,109,109,4,40,700,111,25.1,999,21.6,0,"SW",0,"Aotizhongxin",1,1,NA
12339,2014,7,28,2,121,121,7,48,700,81,23.4,999.1,21.8,0,"SW",0,"Aotizhongxin",1,1,NA
12340,2014,7,28,3,129,129,5,35,600,78,22.8,999.1,22.1,0,"SW",0,"Aotizhongxin",1,1,NA
12341,2014,7,28,4,137,137,6,32,600,71,22.2,999.3,21.9,0,"S",0.1,"Aotizhongxin",1,1,NA
12342,2014,7,28,5,145,145,5,31,700,63,22.4,999.6,22.4,0,"S",0,"Aotizhongxin",1,1,NA
12343,2014,7,28,6,147,147,3,33,700,55,24.2,1000.2,22.3,0,"NNW",0.7,"Aotizhongxin",1,1,NA
12344,2014,7,28,7,155,155,3,44,700,44,26,1000,22.7,0,"NNE",1,"Aotizhongxin",1,1,NA
12345,2014,7,28,8,165,165,3,59,800,44,27.8,999.9,23,0,"WSW",0.5,"Aotizhongxin",1,1,NA
12346,2014,7,28,9,178,178,3,75,900,53,30,999.5,23,0,"W",0.5,"Aotizhongxin",1,1,NA
12347,2014,7,28,10,187,187,2,69,1000,95,31.6,998.6,22.3,0,"SSW",1.7,"Aotizhongxin",1,1,NA
12348,2014,7,28,11,172,172,3,55,1000,156,32.7,998.3,21.2,0,"WSW",3.9,"Aotizhongxin",1,1,NA
12349,2014,7,28,12,145,145,12,33,1100,209,33.7,997.5,20.5,0,"SSW",2,"Aotizhongxin",1,1,NA
12350,2014,7,28,13,139,139,21,23,1100,223,34.5,996.9,18.9,0,"SW",2.8,"Aotizhongxin",1,1,NA
12351,2014,7,28,14,109,109,22,22,800,214,34.6,996.3,19.4,0,"SSW",3.8,"Aotizhongxin",1,1,NA
12352,2014,7,28,15,75,75,17,19,600,195,34.1,995.7,21.2,0,"SSW",2.2,"Aotizhongxin",1,1,NA
12353,2014,7,28,16,80,80,13,22,500,184,33.3,995.1,21.1,0,"SSW",3.2,"Aotizhongxin",1,1,NA
12354,2014,7,28,17,79,79,10,20,500,177,32.4,995.2,21,0,"SSW",2.4,"Aotizhongxin",1,1,NA
12355,2014,7,28,18,98,98,9,25,600,182,31.7,995.7,21.5,0,"SW",3.5,"Aotizhongxin",1,1,NA
12356,2014,7,28,19,101,101,7,26,500,175,31,996.2,21.5,0,"SW",4.4,"Aotizhongxin",1,1,NA
12357,2014,7,28,20,96,96,5,24,500,171,30.2,996.7,21.6,0,"SW",1.7,"Aotizhongxin",1,1,NA
12358,2014,7,28,21,101,101,4,25,500,162,29.9,997,21.6,0,"WSW",2,"Aotizhongxin",1,1,NA
12359,2014,7,28,22,94,94,5,26,500,147,29.2,997.2,21.9,0,"SSW",1.5,"Aotizhongxin",1,1,NA
12360,2014,7,28,23,92,92,5,33,500,125,28.9,997.2,22.2,0,"SW",1.8,"Aotizhongxin",1,1,NA
12361,2014,7,29,0,100,100,4,40,500,102,28.1,997.2,22.3,0,"WSW",2.3,"Aotizhongxin",1,1,NA
12362,2014,7,29,1,99,99,2,28,500,106,27.5,997.1,22.7,0,"SW",1.9,"Aotizhongxin",1,1,NA
12363,2014,7,29,2,104,104,2,41,500,77,26.8,997.2,22.6,0,"SW",1.3,"Aotizhongxin",1,1,NA
12364,2014,7,29,3,114,114,4,39,500,79,26.5,997.6,22.8,0,"W",1.5,"Aotizhongxin",1,1,NA
12365,2014,7,29,4,130,130,3,30,500,91,25.4,997.8,22.9,0,"WSW",1.6,"Aotizhongxin",1,1,NA
12366,2014,7,29,5,135,135,2,27,600,96,25.8,998.1,22.9,0,"WSW",1.2,"Aotizhongxin",1,1,NA
12367,2014,7,29,6,153,153,3,30,600,94,26.3,998.5,23,0,"WSW",2.1,"Aotizhongxin",1,1,NA
12368,2014,7,29,7,169,169,2,41,700,81,27.2,998.7,23.4,0,"SW",1.5,"Aotizhongxin",1,1,NA
12369,2014,7,29,8,201,201,3,62,800,68,29.1,998.1,24,0,"SW",1.9,"Aotizhongxin",1,1,NA
12370,2014,7,29,9,181,181,4,52,800,97,30.3,998.1,23.7,0,"SW",2,"Aotizhongxin",1,1,NA
12371,2014,7,29,10,145,145,4,36,700,132,30.6,998,22.8,0,"SW",4.2,"Aotizhongxin",1,1,NA
12372,2014,7,29,11,127,127,4,24,500,163,31.8,997.6,22.8,0,"WSW",3.9,"Aotizhongxin",1,1,NA
12373,2014,7,29,12,126,126,5,19,500,170,32.3,997.1,22.4,0,"SW",3,"Aotizhongxin",1,1,NA
12374,2014,7,29,13,109,109,4,15,500,176,32.9,996.4,20.1,0,"SW",3.1,"Aotizhongxin",1,1,NA
12375,2014,7,29,14,97,97,5,14,400,176,33.1,995.6,19.9,0,"WSW",3.9,"Aotizhongxin",1,1,NA
12376,2014,7,29,15,80,80,4,16,400,173,32.9,995.1,20.4,0,"SW",4.1,"Aotizhongxin",1,1,NA
12377,2014,7,29,16,95,95,4,21,500,187,32.3,994.9,21.2,0,"SSW",2.6,"Aotizhongxin",1,1,NA
12378,2014,7,29,17,112,112,3,25,600,188,31.8,994.7,20.7,0,"SSW",2.3,"Aotizhongxin",1,1,NA
12379,2014,7,29,18,102,102,4,27,600,181,30.2,994.8,22.1,0,"SW",2.1,"Aotizhongxin",1,1,NA
12380,2014,7,29,19,98,98,4,33,500,172,31.1,994.9,21,0,"SSW",1.5,"Aotizhongxin",1,1,NA
12381,2014,7,29,20,100,100,5,30,500,170,28.8,995.7,23.2,0,"WSW",1.9,"Aotizhongxin",1,1,NA
12382,2014,7,29,21,98,98,5,31,600,152,24.8,998.1,23.6,0,"S",2.6,"Aotizhongxin",1,1,NA
12383,2014,7,29,22,95,95,3,26,500,147,24,997.5,23.8,2.1,"SSE",1.3,"Aotizhongxin",1,1,NA
12384,2014,7,29,23,73,73,2,17,500,141,24,997.6,23.7,0.2,"SW",1.2,"Aotizhongxin",1,1,NA
12385,2014,7,30,0,73,73,2,22,500,123,23.5,998,23.3,1.1,"SSW",1.2,"Aotizhongxin",1,1,NA
12386,2014,7,30,1,61,61,2,16,500,124,23.5,997.4,23.5,0.6,"SSW",0.5,"Aotizhongxin",1,1,NA
12387,2014,7,30,2,35,35,2,6,300,139,23.4,997.6,23.4,0,"SW",0.6,"Aotizhongxin",1,1,NA
12388,2014,7,30,3,38,38,2,13,400,110,23.6,998,23.6,0,"SE",0.4,"Aotizhongxin",1,1,NA
12389,2014,7,30,4,54,54,2,18,400,92,23.6,998.7,23.6,3.8,"E",0,"Aotizhongxin",1,1,NA
12390,2014,7,30,5,97,97,2,17,600,88,23.4,998.9,23.4,1.6,"ENE",1.2,"Aotizhongxin",1,1,NA
12391,2014,7,30,6,115,115,2,24,700,92,23,999.5,23,2.5,"ESE",0.9,"Aotizhongxin",1,1,NA
12392,2014,7,30,7,114,114,2,30,800,78,23.2,999.9,23.2,2.8,"NE",1.1,"Aotizhongxin",1,1,NA
12393,2014,7,30,8,114,114,2,30,1000,79,23.4,1000.2,23.4,0,"ESE",0.9,"Aotizhongxin",1,1,NA
12394,2014,7,30,9,141,141,2,45,1400,54,24.2,1000.5,23.5,0,"ENE",1.1,"Aotizhongxin",1,1,NA
12395,2014,7,30,10,133,133,2,44,1200,70,25.6,1000.9,23.1,0,"ESE",0.9,"Aotizhongxin",1,1,NA
12396,2014,7,30,11,137,137,2,45,1200,71,24.9,1001.1,23.1,0,"E",0,"Aotizhongxin",1,1,NA
12397,2014,7,30,12,158,158,2,40,1500,67,25.5,1000.5,23.6,0,"E",0.4,"Aotizhongxin",1,1,NA
12398,2014,7,30,13,153,153,2,35,1600,65,28.2,1000.2,24.2,0,"ENE",1.5,"Aotizhongxin",1,1,NA
12399,2014,7,30,14,163,163,2,32,1600,87,28.9,999.9,24,0,"SSW",0.9,"Aotizhongxin",1,1,NA
12400,2014,7,30,15,154,154,2,27,1500,118,28.8,999.6,23.5,0,"S",1.1,"Aotizhongxin",1,1,NA
12401,2014,7,30,16,141,141,2,26,1400,132,29.3,999.1,24.6,0,"ESE",0,"Aotizhongxin",1,1,NA
12402,2014,7,30,17,143,143,2,27,1300,141,28.7,998.8,24,0,"E",0,"Aotizhongxin",1,1,NA
12403,2014,7,30,18,161,161,2,31,1400,137,27.6,999.2,23.8,0,"ENE",0.6,"Aotizhongxin",1,1,NA
12404,2014,7,30,19,168,168,2,39,1500,123,26.9,1000,23.8,0,"E",0.6,"Aotizhongxin",1,1,NA
12405,2014,7,30,20,177,177,2,52,1600,87,25.7,1000.8,23.7,0,"SW",0.5,"Aotizhongxin",1,1,NA
12406,2014,7,30,21,199,199,2,55,1900,66,26.2,1001.4,23.9,0,"S",1.2,"Aotizhongxin",1,1,NA
12407,2014,7,30,22,213,213,2,65,2000,39,26.2,1001.7,24.1,0,"S",0.8,"Aotizhongxin",1,1,NA
12408,2014,7,30,23,216,216,2,61,1800,31,25.9,1001.9,24.1,0,"SE",0.4,"Aotizhongxin",1,1,NA
12409,2014,7,31,0,212,212,2,44,1700,40,25.5,1002,24.3,0,"ESE",0,"Aotizhongxin",1,1,NA
12410,2014,7,31,1,194,194,2,35,1500,49,25.1,1001.8,24.4,0,"SE",0.1,"Aotizhongxin",1,1,NA
12411,2014,7,31,2,197,197,2,38,1500,40,25.4,1001.7,24.5,0,"SSE",1.2,"Aotizhongxin",1,1,NA
12412,2014,7,31,3,206,206,2,48,1700,21,25.1,1001.7,24.2,0,"WSW",0.9,"Aotizhongxin",1,1,NA
12413,2014,7,31,4,204,204,2,49,1500,17,25,1001.9,24.3,0,"WSW",0.8,"Aotizhongxin",1,1,NA
12414,2014,7,31,5,218,218,2,44,1500,23,24.9,1002,24.2,0,"W",1.9,"Aotizhongxin",1,1,NA
12415,2014,7,31,6,236,236,2,36,1300,27,25.1,1002.2,24.2,0,"WSW",1.7,"Aotizhongxin",1,1,NA
12416,2014,7,31,7,250,250,2,42,1300,25,25.8,1002.3,24.4,0,"WNW",1.1,"Aotizhongxin",1,1,NA
12417,2014,7,31,8,256,256,2,46,1400,36,26.7,1002.1,24.2,0,"WNW",0.9,"Aotizhongxin",1,1,NA
12418,2014,7,31,9,235,235,2,45,1600,61,27.8,1002,23.8,0,"NW",0.6,"Aotizhongxin",1,1,NA
12419,2014,7,31,10,233,233,2,51,1700,62,28,1001.7,24.4,0,"SE",0,"Aotizhongxin",1,1,NA
12420,2014,7,31,11,239,239,2,48,1600,80,29,1001.2,24.8,0,"W",1,"Aotizhongxin",1,1,NA
12421,2014,7,31,12,238,238,2,47,1600,112,30.3,1000.7,24.2,0,"SW",1.8,"Aotizhongxin",1,1,NA
12422,2014,7,31,13,245,245,2,44,1800,145,30.8,1000.1,24.5,0,"SW",1.6,"Aotizhongxin",1,1,NA
12423,2014,7,31,14,236,236,3,37,1700,194,30.7,999.7,23.6,0,"SW",1.5,"Aotizhongxin",1,1,NA
12424,2014,7,31,15,222,222,2,33,1500,214,31.3,999.5,24.2,0,"SSW",1.2,"Aotizhongxin",1,1,NA
12425,2014,7,31,16,198,198,2,27,1200,221,30.7,999,23.4,0,"SSW",1.4,"Aotizhongxin",1,1,NA
12426,2014,7,31,17,175,175,2,30,1000,207,30.4,998.3,23.1,0,"S",1.2,"Aotizhongxin",1,1,NA
12427,2014,7,31,18,157,157,2,30,1000,184,29.5,998.8,23,0,"WSW",1.6,"Aotizhongxin",1,1,NA
12428,2014,7,31,19,160,160,2,31,1000,167,28.5,999.6,23,0,"W",1.5,"Aotizhongxin",1,1,NA
12429,2014,7,31,20,168,168,2,36,1100,161,27.1,1000.4,23.3,0,"WSW",0.5,"Aotizhongxin",1,1,NA
12430,2014,7,31,21,174,174,2,33,1100,147,28,1001,23.6,0,"SW",1.4,"Aotizhongxin",1,1,NA
12431,2014,7,31,22,185,185,2,40,1200,126,27.6,1000.7,23.4,0,"SW",0.9,"Aotizhongxin",1,1,NA
12432,2014,7,31,23,202,202,2,44,1500,127,27.2,1001.1,23.7,0,"SW",0.9,"Aotizhongxin",1,1,NA
12433,2014,8,1,0,207,207,2,51,1600,104,26.8,1000.8,23.7,0,"SW",1.4,"Aotizhongxin",1,1,NA
12434,2014,8,1,1,181,181,2,42,1300,82,26.4,1000.8,23.7,0,"WSW",1.7,"Aotizhongxin",1,1,NA
12435,2014,8,1,2,161,161,2,44,1300,49,25,1000.5,23.8,0,"WSW",0.7,"Aotizhongxin",1,1,NA
12436,2014,8,1,3,187,187,2,49,1400,24,24.8,1000.2,23.9,0,"WSW",0.7,"Aotizhongxin",1,1,NA
12437,2014,8,1,4,214,214,2,61,2200,12,24.4,1000.6,24.1,0,"NNW",0.5,"Aotizhongxin",1,1,NA
12438,2014,8,1,5,58,87,9,53,NA,NA,25,1001.2,24.8,0,"W",0.8,"Aotizhongxin",NA,NA,NA
12439,2014,8,1,6,144,144,2,62,1700,9,25.8,1001.3,24.8,0,"WNW",1.1,"Aotizhongxin",1,1,NA
12440,2014,8,1,7,145,145,2,66,1900,2,26.1,1001.5,24.9,0,"ESE",0,"Aotizhongxin",1,1,NA
12441,2014,8,1,8,159,159,2,61,1400,2,27.1,1001.6,25.1,0,"ENE",1.4,"Aotizhongxin",1,1,NA
12442,2014,8,1,9,176,176,2,60,1200,13,27,1001.5,24.8,0,"E",0.7,"Aotizhongxin",1,1,NA
12443,2014,8,1,10,183,183,2,41,1100,40,26.2,1001.7,25,0,"NNE",1.2,"Aotizhongxin",1,1,NA
12444,2014,8,1,11,169,169,2,35,1000,102,28,1001.4,25.4,0.2,"ENE",1.2,"Aotizhongxin",1,1,NA
12445,2014,8,1,12,153,153,2,27,1000,139,31.2,1000.7,25.1,0,"ENE",0.8,"Aotizhongxin",1,1,NA
12446,2014,8,1,13,161,161,2,29,1000,163,31.5,999.9,23.3,0,"SW",1.3,"Aotizhongxin",1,1,NA
12447,2014,8,1,14,159,159,2,27,1000,197,32.5,999.1,23.5,0,"WSW",1.6,"Aotizhongxin",1,1,NA
12448,2014,8,1,15,136,136,2,25,900,217,32.1,998.9,23.9,0,"WSW",1.4,"Aotizhongxin",1,1,NA
12449,2014,8,1,16,123,123,2,27,800,193,32.1,998.9,24.2,0,"S",0.7,"Aotizhongxin",1,1,NA
12450,2014,8,1,17,121,121,2,27,700,191,31.7,998.6,23.8,0,"SSW",1.3,"Aotizhongxin",1,1,NA
12451,2014,8,1,18,122,122,2,27,700,191,30.3,998.7,24.5,0,"SSW",1.4,"Aotizhongxin",1,1,NA
